Date,High,Low,Open,Close,Volume,Adj_Close,Ticker,MA20,MA50,MA100,RSI,MACD_histogram,BB_lower,BB_middle,BB_upper,STOCH_K,STOCH_D,Volume_Change,Change,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,SEFI,SEFI Signal Long,SEFI Signal Short,ADR,ADR Signal Long,ADR Signal Short
2013-05-08,1632.780029296875,1622.699951171875,1625.949951171875,1632.68994140625,3554700000,1632.68994140625,SPX,1585.3764892578124,1565.4711889648438,1521.781494140625,68.58248336787614,4.745374336669414,1538.2887910632464,1584.3014973958332,1630.31420372842,99.90352550234061,99.03829223149914,0.07406377848548762,5.0989056364244005,1605.1700439453125,1584.405029296875,1543.9700317382812,1520.6300048828125,13.793103448275861,False,True,2.135135135135135,False,False
2013-05-09,1635.010009765625,1623.0899658203125,1632.68994140625,1626.6700439453125,3457400000,1626.6700439453125,SPX,1587.0414916992188,1567.6847900390626,1523.8536950683595,65.53977333493798,4.340018129924552,1536.3213410175676,1586.0994974772136,1635.8776539368596,90.39396538391237,96.73987905120471,-0.027372211438377314,4.730195245782044,1608.14501953125,1585.52001953125,1543.9700317382812,1523.14501953125,20.474137931034484,False,True,0.45,False,False
2013-05-10,1633.699951171875,1623.7099609375,1626.68994140625,1633.699951171875,3086470000,1633.699951171875,SPX,1589.2839904785155,1570.0651879882812,1526.0548950195312,67.3608625250851,4.185937157271999,1534.8543110006963,1588.2493286132812,1641.6443462258662,98.19327207652499,96.16358765425933,-0.10728582171574019,5.16236077638419,1608.14501953125,1585.52001953125,1547.0250244140625,1524.7350463867188,16.163793103448278,False,True,3.2962962962962963,False,False
2013-05-13,1636.0,1626.739990234375,1632.0999755859375,1633.77001953125,2910600000,1633.77001953125,SPX,1593.3544921875,1572.3765893554687,1528.0889953613282,67.37936639290584,3.743769989048383,1536.1519747357604,1591.6331624348957,1647.114350134031,96.29571050251643,94.96098265431795,-0.056980952350095704,5.166649713243411,1608.6400146484375,1586.0150146484375,1547.0750122070312,1527.4100341796875,18.53448275862069,False,True,0.7185185185185186,False,False
2013-05-14,1651.0999755859375,1633.75,1633.75,1650.3399658203125,3457790000,1650.3399658203125,SPX,1597.1429931640625,1574.8793896484376,1530.1244946289062,71.49493391556616,4.1885781320816555,1536.5942641731926,1595.5149963378904,1654.435728502588,98.96653437111475,97.81850565005205,0.18799903799903794,6.180865061240582,1616.9349975585938,1593.5650024414062,1547.0750122070312,1529.3350219726562,10.560344827586206,False,True,9.08695652173913,False,False
2013-05-15,1661.489990234375,1646.6800537109375,1649.1300048828125,1658.780029296875,3657440000,1658.780029296875,SPX,1602.481494140625,1577.259189453125,1532.3541943359376,73.33997955262237,4.637677144377207,1538.8426567905021,1600.4596659342446,1662.0766750779871,96.77116270140236,97.34446919167785,0.0577391917959158,6.6922786882121175,1629.5449829101562,1598.760009765625,1549.8925170898438,1529.4500122070312,8.836206896551724,False,True,2.965811965811966,False,False
2013-05-16,1660.510009765625,1648.5999755859375,1658.0699462890625,1650.469970703125,3513130000,1650.469970703125,SPX,1607.924493408203,1579.4393896484376,1534.4219946289063,68.62976561895866,3.986479172656498,1545.9505220868862,1605.9189982096354,1665.8874743323847,86.26103366408961,93.99957691220224,-0.0394565597795179,6.19130457187479,1637.8499755859375,1598.760009765625,1560.7099609375,1537.0399780273438,15.086206896551724,False,True,0.27123287671232876,False,False
2013-05-17,1667.469970703125,1652.449951171875,1652.449951171875,1667.469970703125,3440710000,1667.469970703125,SPX,1613.5354919433594,1581.9035888671874,1536.795194091797,72.518198174847,4.285806605097605,1552.4719447725997,1611.5331624348958,1670.5943800971918,100.0,94.344065455164,-0.020614096261738157,7.22131422377762,1642.0549926757812,1601.75,1568.0774841308594,1541.1799926757812,11.206896551724139,False,True,5.535211267605634,False,False
2013-05-20,1672.8399658203125,1663.52001953125,1665.7099609375,1666.2900390625,3275080000,1666.2900390625,SPX,1618.7249938964844,1584.2057885742188,1539.191494140625,71.85247883828941,3.9953211226694805,1558.320620797793,1616.973329671224,1675.626038544655,92.84629609137414,93.03577658515458,-0.048138320288545144,7.150552431280245,1647.7699584960938,1604.4349975585938,1568.1924743652344,1541.1799926757812,17.24137931034483,False,True,0.6630824372759857,False,False
2013-05-21,1674.9300537109375,1662.6700439453125,1666.199951171875,1669.1600341796875,3513560000,1669.1600341796875,SPX,1623.243994140625,1586.46458984375,1541.684794921875,72.51343644854644,3.599716146880489,1562.4668451521286,1621.7383321126304,1681.0098190731321,93.73913043478261,95.52847550871893,0.07281654188599984,7.322791060204793,1649.010009765625,1605.4800415039062,1568.1924743652344,1541.1799926757812,18.103448275862068,False,True,1.1682242990654206,False,False
2013-05-22,1687.1800537109375,1648.8599853515625,1669.3900146484375,1655.3499755859375,4361020000,1655.3499755859375,SPX,1627.0719909667969,1588.5219897460938,1544.057294921875,64.64695418303958,2.0863332895051023,1567.373448608521,1625.968330891927,1684.5632131753332,64.46745884661506,83.68429512425728,0.24119696262480228,6.495425300723435,1655.4450073242188,1611.6050415039062,1568.1924743652344,1541.1799926757812,31.25,False,False,0.1180722891566265,False,False
2013-05-23,1655.5,1635.530029296875,1651.6199951171875,1650.510009765625,3945510000,1650.510009765625,SPX,1630.3394897460937,1590.4417895507813,1546.538094482422,62.10414301069359,0.5193475019511915,1572.8426170457628,1629.048496500651,1685.2543759555392,49.74647482062529,69.31768803400765,-0.09527816886875085,6.203042065051513,1656.9600219726562,1611.6050415039062,1568.1924743652344,1541.1799926757812,36.422413793103445,False,False,0.5782312925170068,False,False
2013-05-24,1649.780029296875,1636.8800048828125,1646.6700439453125,1649.5999755859375,2758080000,1649.5999755859375,SPX,1633.7074890136719,1592.169189453125,1548.7721948242188,61.61341436292692,-0.749488341863735,1580.006220792012,1632.226495361328,1684.446769930644,46.72518101144906,53.646371559563136,-0.300957290692458,6.1479055209346605,1660.4650268554688,1613.2900390625,1566.6900024414062,1541.1799926757812,40.64516129032258,False,False,0.6089965397923875,False,False
2013-05-28,1674.2099609375,1652.6300048828125,1652.6300048828125,1660.06005859375,3457400000,1660.06005859375,SPX,1637.0299926757812,1594.1563916015625,1550.7485949707032,65.03348659766954,-1.037643018027044,1585.6515193318735,1635.7981628417967,1685.94480635172,57.94052110764245,51.47072564657227,0.25355319642649965,6.782003675797766,1661.3550415039062,1617.6849975585938,1566.6900024414062,1541.1799926757812,34.83870967741935,False,False,2.875,False,False
2013-05-29,1656.5699462890625,1640.050048828125,1656.5699462890625,1648.3599853515625,3587140000,1648.3599853515625,SPX,1639.5694946289063,1596.081591796875,1552.638494873047,58.73035266177796,-2.1078077858658943,1591.9908619043204,1638.5204976399739,1685.0501333756274,39.428904473302275,48.03153553079793,0.037525308034939586,6.077205486020299,1661.3550415039062,1624.8400268554688,1566.6900024414062,1541.1799926757812,48.38709677419355,False,False,0.25,False,False
2013-05-30,1661.9100341796875,1648.6099853515625,1649.1400146484375,1654.4100341796875,3498620000,1654.4100341796875,SPX,1643.1549987792969,1598.2029931640625,1554.5178955078125,60.843724221398034,-2.4744885005869577,1601.340038189075,1641.910498046875,1682.4809579046753,48.36935303021269,48.5795928703858,-0.024677040762278613,6.44423992521378,1661.3550415039062,1631.4900512695312,1566.6900024414062,1541.1799926757812,45.376344086021504,False,False,2.206896551724138,False,False
2013-05-31,1658.989990234375,1630.739990234375,1652.1300048828125,1630.739990234375,4099600000,1630.739990234375,SPX,1644.8125,1599.64359375,1556.2063952636718,50.04585461315565,-4.271979946574664,1610.422007168187,1644.2689982096356,1678.115989251084,6.61812673567281,31.47212807972926,0.17177630036986002,5.013515772416378,1658.9600219726562,1632.3700561523438,1565.6775207519531,1541.1799926757812,62.795698924731184,False,False,0.08391608391608392,False,False
2013-06-03,1640.4200439453125,1622.719970703125,1631.7099609375,1640.4200439453125,3952070000,1640.4200439453125,SPX,1646.1125,1601.5359936523437,1558.0390954589843,53.667233058497914,-4.7340550420571645,1615.0566138695979,1645.4869995117188,1675.9173851538396,27.45896749782694,27.482149087904148,-0.035986437701239105,5.607114615205911,1654.9500122070312,1632.3700561523438,1565.5125122070312,1541.1799926757812,63.87096774193548,False,False,1.5135135135135136,False,False
2013-06-04,1646.530029296875,1623.6199951171875,1640.72998046875,1631.3800048828125,3653840000,1631.3800048828125,SPX,1646.8065002441406,1603.0257934570313,1559.7426953125,50.020314849717366,-5.518741715740397,1618.2167879440328,1646.3211669921875,1674.4255460403422,13.434723902911996,15.83727271213725,-0.07546172006062646,5.056033866353427,1654.9500122070312,1634.2300415039062,1565.5125122070312,1541.1799926757812,71.3978494623656,False,False,0.3210227272727273,False,False
2013-06-05,1629.31005859375,1607.0899658203125,1629.050048828125,1608.9000244140625,3632350000,1608.9000244140625,SPX,1645.9535034179687,1604.1699951171875,1561.1104956054687,42.319035372285406,-7.309606173026168,1616.3642011210648,1645.932334391276,1675.5004676614874,2.2600282274904053,14.38457320940978,-0.005881483589867065,3.6780605921030283,1640.6499633789062,1634.2300415039062,1566.5150146484375,1541.1799926757812,84.3010752688172,True,False,0.0763888888888889,False,False
2013-06-06,1622.56005859375,1598.22998046875,1609.2900390625,1622.56005859375,3547380000,1622.56005859375,SPX,1645.4470092773438,1605.3457958984375,1562.615595703125,47.59861968606448,-7.314270764512452,1613.3178050243944,1645.1853373209638,1677.0528696175331,27.3525105018808,14.3490875440944,-0.02339256954863933,4.527089989356115,1636.219970703125,1634.2300415039062,1566.7999877929688,1541.2899780273438,77.41935483870968,True,False,4.961538461538462,True,False
2013-06-07,1644.4000244140625,1625.27001953125,1625.27001953125,1643.3800048828125,3371990000,1643.3800048828125,SPX,1646.2825073242188,1606.956396484375,1564.3425952148436,54.44300960712736,-5.725544869618286,1614.5344761304489,1645.656671142578,1676.7788661547072,50.75883894005454,26.790459223141912,-0.049442123482682954,5.810244112298536,1636.219970703125,1634.9750366210938,1567.6424865722656,1541.2899780273438,58.924731182795696,False,False,7.017241379310345,True,False
2013-06-10,1648.68994140625,1639.260009765625,1644.6700439453125,1642.81005859375,2978730000,1642.81005859375,SPX,1646.7380126953126,1608.428798828125,1566.047296142578,54.234174236673674,-4.573369102235645,1615.9701108822198,1646.3175069173176,1676.6649029524153,50.11809040743592,42.74314661645709,-0.11662549414440726,5.775562767304133,1630.0700073242188,1642.3900146484375,1570.35498046875,1541.8049926757812,60.86021505376345,False,False,0.8023255813953488,False,False
2013-06-11,1640.1300048828125,1622.9200439453125,1638.6400146484375,1626.1300048828125,3435710000,1626.1300048828125,SPX,1646.3560119628905,1609.707998046875,1567.5822961425781,48.384683777944204,-4.772879281239536,1615.6024422432477,1646.195340983073,1676.7882397228984,31.3659375390261,44.08095562883884,0.15341437458245633,4.760226050580131,1630.0700073242188,1642.7050170898438,1583.8624877929688,1551.7349853515625,73.9784946236559,False,False,0.13691931540342298,False,False
2013-06-12,1637.7099609375,1610.9200439453125,1629.93994140625,1612.52001953125,3202550000,1612.52001953125,SPX,1644.4650146484375,1610.5533984375,1568.8980969238282,44.19604148212785,-5.602343224555069,1612.3602686171391,1644.9613423665367,1677.5624161159342,18.807637188558356,33.43055504500679,-0.06786370211688408,3.923270499013188,1628.6099853515625,1642.7050170898438,1587.842529296875,1552.3900146484375,81.3304721030043,True,False,0.1477832512315271,False,False
2013-06-13,1639.25,1608.0699462890625,1612.1500244140625,1636.3599853515625,3378620000,1636.3599853515625,SPX,1643.344012451172,1612.2067993164062,1570.4018969726562,52.02979023162481,-4.380471653795476,1610.5501874090057,1643.5735066731772,1676.5968259373487,50.18427834223396,33.45261768993947,0.054978064354967104,5.401699636732838,1623.4599609375,1642.7050170898438,1591.4125366210938,1555.52001953125,59.65665236051502,False,False,17.64,True,False
2013-06-14,1640.800048828125,1623.9599609375,1635.52001953125,1626.72998046875,2939400000,1626.72998046875,SPX,1642.1570129394531,1613.5417993164062,1571.7435961914061,49.035325151754286,-4.062872101389455,1609.2561356864041,1642.438673909505,1675.621212132606,37.50988066089572,35.50059873056267,-0.12999982241270103,4.813198025289223,1623.4599609375,1642.7050170898438,1594.7875366210938,1558.89501953125,66.45161290322581,False,False,0.4351851851851852,False,False
2013-06-17,1646.5,1630.3399658203125,1630.6400146484375,1639.0400390625,3137080000,1639.0400390625,SPX,1640.7355163574218,1615.2569995117187,1573.1858959960937,52.77678448979592,-2.9192987054434747,1609.33903523461,1641.2468424479168,1673.1546496612236,64.08609323572317,50.59341741295095,0.06725182009933994,5.569934468432825,1623.4599609375,1642.7050170898438,1596.83251953125,1560.010009765625,47.74193548387097,False,False,4.7407407407407405,True,False
2013-06-18,1654.18994140625,1639.77001953125,1639.77001953125,1651.81005859375,3120980000,1651.81005859375,SPX,1640.0115173339843,1617.0318017578124,1574.7557971191407,56.35618734010307,-1.2819612969915548,1610.5175319324753,1640.2988423665363,1670.0801528005973,84.13949895239683,61.91182428300524,-0.0051321611179823146,6.349050245162358,1626.2099609375,1642.7050170898438,1596.83251953125,1564.9450073242188,32.903225806451616,False,False,6.045454545454546,False,False
2013-06-19,1652.449951171875,1628.9100341796875,1651.8299560546875,1628.9300537109375,3545060000,1628.9300537109375,SPX,1638.000018310547,1618.238203125,1576.015498046875,49.16558214119757,-1.6931249791787293,1611.9468262578155,1638.6910074869793,1665.435188716143,50.52677470034917,66.25078896282307,0.13588039654211181,4.963902796533116,1631.1299438476562,1642.7050170898438,1597.3275146484375,1568.739990234375,59.78494623655914,False,False,0.06164383561643835,False,False
2013-06-20,1624.6199951171875,1584.3199462890625,1624.6199951171875,1588.18994140625,4858850000,1588.18994140625,SPX,1634.6420166015625,1618.24740234375,1576.8955969238282,39.50100641155358,-4.502615109786896,1606.0994531906445,1635.4533386230469,1664.8072240554493,5.538851277571522,46.73504164343918,0.3705973946844341,2.462867702246797,1619.2549438476562,1635.75,1605.25,1576.2899780273438,85.1931330472103,True,False,0.035555555555555556,False,False
2013-06-21,1599.18994140625,1577.699951171875,1588.6199951171875,1592.4300537109375,5797280000,1592.4300537109375,SPX,1631.738018798828,1618.228603515625,1577.7414978027343,40.805208596033054,-5.78728844951263,1597.6756230626327,1632.5830037434894,1667.490384424346,19.25755578465575,25.107727254192145,0.19313829404077087,2.7298453599023507,1615.9449462890625,1632.4400024414062,1614.1524963378906,1586.8900146484375,83.2618025751073,True,False,1.2621359223300972,False,False
2013-06-24,1588.77001953125,1560.3299560546875,1588.77001953125,1573.0899658203125,4733660000,1573.0899658203125,SPX,1627.9125183105468,1617.9134033203125,1578.4527978515625,36.898010013412375,-7.540519598567237,1586.3588618172332,1629.0151692708334,1671.6714767244337,13.594728059919287,12.797045040715522,-0.1834687991609858,1.515343796988767,1607.2599487304688,1623.7550048828125,1618.3049926757812,1593.344970703125,89.91416309012875,True,False,0.20725388601036268,False,False
2013-06-25,1593.7900390625,1577.0899658203125,1577.52001953125,1588.030029296875,3761170000,1588.030029296875,SPX,1624.311016845703,1618.6268041992187,1579.3519982910157,41.55371523376904,-7.290681369301446,1581.5680048121217,1625.2153361002606,1668.8626673883996,29.51212184663565,20.788135230403565,-0.20544145544884929,2.465071009111176,1607.2599487304688,1623.7550048828125,1621.9024963378906,1601.75,81.5845824411135,True,False,6.783333333333333,True,False
2013-06-26,1606.8299560546875,1592.27001953125,1592.27001953125,1603.260009765625,3558340000,1603.260009765625,SPX,1622.0560180664063,1619.20060546875,1580.2528979492188,45.93302884953255,-5.76333589679364,1579.3065732955442,1622.8383361816407,1666.370099067737,45.738398051244566,29.615082652599835,-0.05392736834548828,3.4241196535183214,1607.2599487304688,1623.7550048828125,1626.1024780273438,1604.4349975585938,66.38115631691649,False,False,3.9157894736842107,True,False
2013-06-27,1620.0699462890625,1606.43994140625,1606.43994140625,1613.199951171875,3364540000,1613.199951171875,SPX,1619.9955139160156,1620.424404296875,1581.4277978515624,48.637985728517904,-3.83979865030864,1579.6483403188586,1620.7513326009116,1661.8543248829646,56.32857806141493,43.85969931976505,-0.05446359819466384,4.04410277202092,1607.2599487304688,1623.7550048828125,1627.2450256347656,1605.4800415039062,48.283261802575105,False,False,5.6571428571428575,True,False
2013-06-28,1615.93994140625,1601.06005859375,1611.1199951171875,1606.280029296875,4977190000,1606.280029296875,SPX,1618.7725158691405,1621.7178051757812,1582.3776977539062,46.879599598778995,-2.835968504207586,1578.6666745476687,1619.1315002441406,1659.5963259406126,48.95597742752318,50.340984513394226,0.47930772111492215,3.6151465307333384,1607.2599487304688,1617.2699584960938,1633.5250244140625,1611.6050415039062,49.892933618843685,False,False,0.5884353741496599,False,False
2013-07-01,1626.6099853515625,1609.780029296875,1609.780029296875,1614.9599609375,3104690000,1614.9599609375,SPX,1617.49951171875,1622.9120043945313,1583.4060974121094,49.352987858713725,-1.4592122214076877,1578.4138233488925,1618.2613321940103,1658.108841039128,58.20372193559379,54.49609247484397,-0.3762162987549199,4.1555212774967885,1606.3899536132812,1617.2699584960938,1634.2825317382812,1611.6050415039062,39.400428265524624,False,False,2.796747967479675,True,False
2013-07-02,1624.260009765625,1606.77001953125,1614.2900390625,1614.0799560546875,3317130000,1614.0799560546875,SPX,1616.6345092773438,1623.943603515625,1584.4529968261718,49.103358527531654,-0.5276479166760328,1578.1061165700594,1617.3209981282553,1656.5358796864512,57.26614999850436,54.808616453873775,0.06842551108162165,4.101030460133016,1593.469970703125,1617.2699584960938,1636.8775329589844,1611.6050415039062,43.25481798715203,False,False,0.6215277777777778,False,False
2013-07-03,1618.969970703125,1604.5699462890625,1611.47998046875,1615.4100341796875,1966050000,1615.4100341796875,SPX,1616.960009765625,1624.6762036132814,1585.4277966308593,49.518969616180755,0.2182886684203691,1577.965466674165,1617.2151631673178,1656.4648596604704,58.68323750391793,58.0510364793387,-0.4073039042786988,4.183435183641949,1593.469970703125,1611.1199951171875,1639.52001953125,1611.6050415039062,42.61241970021413,False,False,0.9704641350210971,False,False
2013-07-05,1632.0699462890625,1614.7099609375,1618.6500244140625,1631.8900146484375,2634140000,1631.8900146484375,SPX,1617.4265075683593,1625.738203125,1586.5765966796876,54.478893749158935,1.7751029683138295,1578.384888340799,1617.8038269042968,1657.2227654677945,76.24128463872462,64.0635573803823,0.339813331298797,5.20360839787597,1596.199951171875,1611.1199951171875,1643.0975341796875,1611.6050415039062,28.75536480686695,False,False,5.563380281690141,False,False
2013-07-08,1644.6800537109375,1634.199951171875,1634.199951171875,1640.4599609375,3514590000,1640.4599609375,SPX,1617.2805053710938,1626.8442016601562,1587.7868957519531,56.853017444657276,3.249706012739442,1578.268275271761,1617.9086588541668,1657.5490424365726,85.37184891162842,73.432123684757,0.33424571207301046,5.728763047523656,1610.885009765625,1609.6599731445312,1646.4225463867188,1611.6050415039062,22.317596566523605,False,True,2.213793103448276,False,False
2013-07-09,1654.1800537109375,1642.8900146484375,1642.8900146484375,1652.3199462890625,3155360000,1652.3199462890625,SPX,1617.7559997558594,1628.24580078125,1589.1067956542968,59.9648932878414,4.798034606181026,1577.6917436514366,1618.2191589355468,1658.746574219657,98.01800161286127,86.54371172107143,-0.10221106871640784,6.451730119806532,1623.2250366210938,1607.2599487304688,1645.6650390625,1611.6050415039062,12.231759656652361,False,True,4.825,False,False
2013-07-10,1657.9200439453125,1647.6600341796875,1651.56005859375,1652.6199951171875,3011010000,1652.6199951171875,SPX,1619.080499267578,1629.4260009765626,1590.4191955566407,60.04340830565469,5.562746468835705,1576.3701940631256,1619.3694925944012,1662.3687911256768,94.56907054529444,92.65297368992805,-0.045747553369504534,6.46988936486066,1629.4900512695312,1609.125,1643.6600341796875,1611.6050415039062,13.090128755364807,False,True,1.1775700934579438,False,False
2013-07-11,1676.6300048828125,1657.4100341796875,1657.4100341796875,1675.02001953125,3446340000,1675.02001953125,SPX,1622.205499267578,1630.9750024414063,1591.9714953613282,65.48537784560394,7.193899850197335,1573.5564049670004,1621.8346598307292,1670.112914694458,98.61566235974516,97.06757817263362,0.14457939362539474,7.82531435549645,1638.8450317382812,1618.47998046875,1644.5900268554688,1611.6050415039062,5.567451820128479,False,True,8.156862745098039,False,False
